广东频道,#genre#
CCTV-4,http://114.240.43.183:8888/rtp/239.3.1.105:8092
CCTV-4,http://114.243.104.92:8888/rtp/239.3.1.105:8092
CCTV-4,http://123.117.51.57:5555/rtp/239.3.1.105:8092
CCTV-4,http://123.123.167.240:8000/rtp/239.3.1.105:8092
CCTV-4,http://123.118.107.183:4022/rtp/239.3.1.105:8092
CCTV-4,http://114.252.227.154:8000/rtp/239.3.1.105:8092
CCTV-4,http://221.221.92.194:8888/rtp/239.3.1.105:8092
CCTV-4,http://114.243.107.72:8822/rtp/239.3.1.105:8092
CCTV-4,http://221.221.146.211:8182/rtp/239.3.1.105:8092
CCTV-4,http://114.243.108.168:8822/rtp/239.3.1.105:8092
CCTV-4,http://123.113.237.36:8012/rtp/239.3.1.105:8092
CCTV-4,http://114.243.105.128:8822/rtp/239.3.1.105:8092
CCTV-4,http://222.129.32.189:8686/rtp/239.3.1.105:8092
CCTV-5,http://111.193.225.167:8888/rtp/239.3.1.173:8001
CCTV-5,http://114.241.166.2:8888/rtp/239.3.1.173:8001
CCTV-5,http://114.240.43.183:8888/rtp/239.3.1.173:8001
CCTV-5,http://114.243.104.92:8888/rtp/239.3.1.173:8001
CCTV-5,http://123.117.51.57:5555/rtp/239.3.1.173:8001
CCTV-5,http://123.123.167.240:8000/rtp/239.3.1.173:8001
CCTV-5,http://123.118.107.183:4022/rtp/239.3.1.173:8001
CCTV-5,http://114.252.227.154:8000/rtp/239.3.1.173:8001
CCTV-5,http://221.221.92.194:8888/rtp/239.3.1.173:8001
CCTV-5,http://114.243.107.72:8822/rtp/239.3.1.173:8001
CCTV-5,http://221.221.146.211:8182/rtp/239.3.1.173:8001
CCTV-5,http://114.243.108.168:8822/rtp/239.3.1.173:8001
CCTV-5,http://123.113.237.36:8012/rtp/239.3.1.173:8001
CCTV-5,http://114.243.105.128:8822/rtp/239.3.1.173:8001
CCTV-5,http://222.129.32.189:8686/rtp/239.3.1.173:8001
CCTV-5+,http://111.193.225.167:8888/rtp/239.3.1.130:8004
CCTV-5+,http://114.241.166.2:8888/rtp/239.3.1.130:8004
CCTV-5+,http://114.240.43.183:8888/rtp/239.3.1.130:8004
CCTV-5+,http://114.243.104.92:8888/rtp/239.3.1.130:8004
CCTV-5+,http://123.117.51.57:5555/rtp/239.3.1.130:8004
CCTV-5+,http://123.123.167.240:8000/rtp/239.3.1.130:8004
CCTV-5+,http://123.118.107.183:4022/rtp/239.3.1.130:8004
CCTV-5+,http://114.252.227.154:8000/rtp/239.3.1.130:8004
CCTV-5+,http://221.221.92.194:8888/rtp/239.3.1.130:8004
CCTV-5+,http://114.243.107.72:8822/rtp/239.3.1.130:8004
CCTV-5+,http://221.221.146.211:8182/rtp/239.3.1.130:8004
CCTV-5+,http://114.243.108.168:8822/rtp/239.3.1.130:8004
CCTV-5+,http://123.113.237.36:8012/rtp/239.3.1.130:8004
CCTV-5+,http://114.243.105.128:8822/rtp/239.3.1.130:8004
CCTV-5+,http://222.129.32.189:8686/rtp/239.3.1.130:8004
CCTV-6,http://111.193.225.167:8888/rtp/239.3.1.174:8001
CCTV-6,http://114.241.166.2:8888/rtp/239.3.1.174:8001
CCTV-6,http://114.240.43.183:8888/rtp/239.3.1.174:8001
CCTV-6,http://114.243.104.92:8888/rtp/239.3.1.174:8001
CCTV-6,http://123.117.51.57:5555/rtp/239.3.1.174:8001
CCTV-6,http://123.123.167.240:8000/rtp/239.3.1.174:8001
CCTV-6,http://123.118.107.183:4022/rtp/239.3.1.174:8001
CCTV-6,http://114.252.227.154:8000/rtp/239.3.1.174:8001
CCTV-6,http://221.221.92.194:8888/rtp/239.3.1.174:8001
CCTV-6,http://114.243.107.72:8822/rtp/239.3.1.174:8001
CCTV-6,http://221.221.146.211:8182/rtp/239.3.1.174:8001
CCTV-6,http://114.243.108.168:8822/rtp/239.3.1.174:8001
CCTV-6,http://123.113.237.36:8012/rtp/239.3.1.174:8001
CCTV-6,http://114.243.105.128:8822/rtp/239.3.1.174:8001
CCTV-6,http://222.129.32.189:8686/rtp/239.3.1.174:8001
CCTV-7,http://111.193.225.167:8888/rtp/239.3.1.61:8104
CCTV-7,http://114.241.166.2:8888/rtp/239.3.1.61:8104
CCTV-7,http://114.240.43.183:8888/rtp/239.3.1.61:8104
CCTV-7,http://114.243.104.92:8888/rtp/239.3.1.61:8104
CCTV-7,http://123.117.51.57:5555/rtp/239.3.1.61:8104
CCTV-7,http://123.123.167.240:8000/rtp/239.3.1.61:8104
